year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2019	14060	2	2696	Hawaii Pacific	15	1947283	Malach, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1947283	Sr	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	2696	Hawaii Pacific	18	1947286	Myashiro, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1947286	So	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	14	2064891	Stackhouse, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2064891	Fr	18	""	1	1	3	19	7	""	""	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	10	1944029	Smith, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1944029	So	18	""	2	""	4	11	7	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	7	1944027	McCormick, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1944027	So	18	""	4	4	12	24	13	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	2	1126	Holy Family	8	1944026	Elgayar, Mohamed	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1944026	So	18	""	1	2	4	15	3	""	""	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	1126	Holy Family	12	1944023	Flanagan, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1944023	So	18	""	4	2	10	8	6	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	23	2064910	Holmes, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2064910	Jr	17	""	1	2	4	10	8	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	17	1713021	Stock, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1713021	Sr	16	""	""	""	0	1	""	""	""	6	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	3	1825311	Afful, Charles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1825311	Jr	16	""	1	""	2	3	1	""	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	0	2064886	Tobin, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2064886	Jr	15	""	""	""	0	""	""	""	""	3	""	15	14	1393:12	26	1.680	59	0.694	3	6	8	""	0	0	""	""
2019	14060	2	1126	Holy Family	9	2064888	Richmond, Joel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2064888	Fr	15	""	4	4	12	18	9	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	1126	Holy Family	6	1713018	Tracey, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1713018	Sr	14	""	""	""	0	1	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	27	2064894	Komoh, Prince	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2064894	So	14	""	1	""	2	11	1	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	19	1944032	Habilaj, Davis	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1944032	So	14	""	2	1	5	11	6	""	""	5	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	11	1825314	Pratt, Hayden	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1825314	Jr	14	""	""	""	0	1	1	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	4	2064887	Montag, Georg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2064887	Fr	12	""	4	2	10	19	10	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	2	1126	Holy Family	20	2064907	Makanda, Zola	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2064907	So	12	""	""	""	0	4	1	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	24	2064898	Diaz Vasco, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2064898	Fr	11	""	""	1	1	8	4	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	5	1944024	Dolan, Arthur	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1944024	So	9	""	""	""	0	2	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	2	1944033	Boyle, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1944033	So	6	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	16	1944031	Lodise, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1944031	So	5	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	15	2064893	Fielding, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2064893	Fr	4	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	1	1713017	Pohl, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1713017	Sr	3	""	""	""	0	""	""	""	""	""	""	3	3	256:14	8	2.810	19	0.704	""	""	3	""	0	0	""	""
2019	14060	2	1126	Holy Family	18	1713019	McWilliams, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1713019	Sr	3	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	13	2064890	Kyei, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2064890	So	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	28	2064896	Shoemaker, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2064896	Fr	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	22	1825315	Anokye, Gilbert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1825315	Jr	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	30	1944034	Stock, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1944034	So	1	""	""	""	0	""	""	""	""	""	""	1	""	13:46	0	0.000	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	31	2064912	McLaughlin, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2064912	Fr	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	1126	Holy Family	28	2075774	vasco, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2075774	N/A	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2019	14060	2	30175	Holy Names	27	2038706	Gutierrez, Ramon JR	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038706	Jr	18	""	1	1	3	11	4	""	""	1	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	1
2019	14060	2	30175	Holy Names	13	2038705	Alatorre, Mariano	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038705	Fr	18	""	2	""	4	26	14	2	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	2	30175	Holy Names	2	2038679	Perez, Edgar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038679	Jr	18	""	""	""	0	8	5	""	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30175	Holy Names	7	1912415	Hernandez, Edwin Michel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1912415	So	18	""	1	3	5	24	7	5	""	2	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	""
2019	14060	2	30175	Holy Names	11	1828281	Mercado, Hernan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1828281	Jr	18	""	""	""	0	22	15	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30175	Holy Names	8	1912417	Madruga, Miguel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1912417	Sr	17	""	""	""	0	11	3	""	""	1	""	1	""	68:28	2	2.629	3	0.600	""	""	""	""	0	0	""	""
2019	14060	2	30175	Holy Names	9	2038683	Solis, Edgar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038683	Sr	17	""	""	2	2	6	4	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30175	Holy Names	5	2038682	Rosales, Noel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038682	Jr	17	""	1	""	2	3	3	""	""	""	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	""
2019	14060	2	30175	Holy Names	4	2038681	Ortiz, Fernando	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038681	Fr	17	""	""	""	0	2	1	1	1	3	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	""
2019	14060	2	30175	Holy Names	3	2038680	Canchola, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038680	Jr	15	""	""	""	0	1	1	""	""	1	""	4	3	224:10	6	2.409	16	0.727	""	""	2	""	0	0	""	""
2019	14060	2	30175	Holy Names	31	2038699	Amaral, Kenny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038699	Fr	15	""	1	""	2	8	3	""	1	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30175	Holy Names	12	2038684	Gonzalez, Niko	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038684	Jr	13	""	""	""	0	6	5	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30175	Holy Names	23	1912418	Clemmer, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1912418	So	12	""	""	""	0	2	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30175	Holy Names	15	2038697	Garza, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038697	Fr	12	""	""	1	1	2	1	""	""	1	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	""
2019	14060	2	30175	Holy Names	17	1828283	Romero, Josiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1828283	Jr	12	""	5	1	11	25	13	1	""	5	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30175	Holy Names	1	2076615	Ramondino, Alessandro	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2076615	Fr	10	""	""	""	0	""	""	""	1	1	""	10	8	856:49	18	1.891	46	0.719	2	3	7	""	0	0	""	""
2019	14060	2	30175	Holy Names	10	1617914	Felice, Lucas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1617914	Sr	9	""	2	""	4	5	2	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30175	Holy Names	14	2038696	Rosales, Joel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038696	Jr	8	""	1	1	3	8	5	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30175	Holy Names	21	2078256	Bere, Prince	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2078256	Jr	8	""	2	1	5	16	9	""	1	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30175	Holy Names	30	1912419	Calderon, Rafael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1912419	So	7	""	""	""	0	""	""	""	""	""	""	7	7	508:58	11	1.945	30	0.732	1	1	4	""	0	0	""	""
2019	14060	2	30175	Holy Names	19	2038698	Aranda, Manuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2038698	Fr	7	""	""	""	0	2	2	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30175	Holy Names	16	1828282	Chavez, Oscar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1828282	Jr	6	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30175	Holy Names	6	1828278	Green, Elbert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1828278	Jr	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	291	Humboldt St.	6	1942800	Garcia, Alejandro	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942800	So	17	""	2	""	4	17	10	2	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	2	291	Humboldt St.	12	2065813	Tovani, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2065813	Fr	17	""	""	""	0	10	6	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	291	Humboldt St.	13	1590140	Allred, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1590140	Sr	17	""	2	2	6	14	10	2	""	1	""	""	""	""	0	""	""	""	""	""	""	2	2	2	""	""
2019	14060	2	291	Humboldt St.	20	1942805	Silveira, Marco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942805	So	17	""	2	2	6	28	22	3	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	291	Humboldt St.	8	1942801	Calderon, Francisco	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942801	Sr	17	""	1	2	4	35	16	2	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	1	""	""
2019	14060	2	291	Humboldt St.	19	1942803	Calderon, Martin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942803	So	17	""	""	1	1	4	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	""
2019	14060	2	291	Humboldt St.	11	1789995	Baxter, Gus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1789995	Jr	16	""	7	3	17	38	20	3	""	2	""	""	""	""	0	""	""	""	""	""	""	1	0	1	""	1
2019	14060	2	291	Humboldt St.	9	1789994	Steinmetz, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1789994	Sr	16	""	2	3	7	16	12	1	""	6	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	291	Humboldt St.	16	2065826	Rice, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2065826	Fr	16	""	2	""	4	5	3	1	""	""	""	""	""	""	0	""	""	""	""	""	""	4	0	0	""	1
2019	14060	2	291	Humboldt St.	7	1789997	Dairo, Isaiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1789997	Jr	15	""	4	1	9	39	21	7	""	5	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	2	291	Humboldt St.	25	1790018	McClellan, Rudi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1790018	Jr	15	""	""	""	0	2	1	""	""	2	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	""
2019	14060	2	291	Humboldt St.	10	2065794	Gonzalez , Israel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2065794	Fr	15	""	""	""	0	6	3	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	291	Humboldt St.	4	2065787	Hauenstein, Devin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2065787	Fr	14	""	2	2	6	15	7	2	1	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	291	Humboldt St.	00	1789990	Hernandez, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1789990	Sr	13	""	""	""	0	""	""	""	""	1	""	13	13	1146:58	22	1.726	93	0.809	2	3	7	""	0	0	""	""
2019	14060	2	291	Humboldt St.	17	1942802	Waters, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942802	So	13	""	""	""	0	9	2	4	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	291	Humboldt St.	14	2065817	Sato, Motoki	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2065817	Fr	12	""	""	""	0	1	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	291	Humboldt St.	18	1950182	Aguilera, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1950182	So	10	""	""	""	0	2	2	""	""	1	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	""
2019	14060	2	291	Humboldt St.	5	1789993	Guptill, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1789993	Jr	10	""	""	""	0	7	4	1	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	291	Humboldt St.	0	1732956	Quintero, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1732956	Jr	4	""	""	""	0	""	""	""	""	""	""	4	3	315:00	5	1.429	15	0.750	1	2	1	""	0	0	""	""
2019	14060	2	291	Humboldt St.	21	1590134	Cherms, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1590134	Sr	2	""	""	""	0	""	""	""	""	""	""	1	1	90:00	1	1.000	10	0.909	""	1	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	15	1954931	Fernandes, Thiago	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1954931	Jr	18	""	1	""	2	11	5	11	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	5	2033544	Bynoe, Terence	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2033544	Fr	18	""	1	""	2	3	1	2	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	2	1821023	Kemp, Daniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1821023	Jr	18	""	3	1	7	25	10	9	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	30050	Ill. Springfield	1	2033553	Petkevicius, Pijus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2033553	Fr	18	""	""	""	0	""	""	""	""	""	""	18	16	1664:04	21	1.136	53	0.716	8	9	6	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	4	1821028	Rose, Edward	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1821028	Jr	18	""	1	""	2	7	1	4	""	2	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	1
2019	14060	2	30050	Ill. Springfield	11	1821034	Falsone, Mario	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1821034	Jr	18	""	5	4	14	31	13	11	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	2	30050	Ill. Springfield	8	1942762	Morais, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942762	So	18	""	1	1	3	12	3	8	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	16	1942765	Milla, Javier	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942765	So	18	""	2	1	5	17	3	13	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	30050	Ill. Springfield	20	1942770	Mahony, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942770	So	17	""	""	""	0	6	2	6	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	12	1942766	Wallace, Rhys	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942766	Sr	17	""	5	1	11	20	12	12	1	2	""	""	""	""	0	""	""	""	""	""	""	""	3	3	""	3
2019	14060	2	30050	Ill. Springfield	10	1821026	Moore, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1821026	Sr	17	""	1	1	3	20	4	5	""	4	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	7	2033566	Gonzalez, Mario	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2033566	Fr	17	""	1	4	6	18	9	7	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	30050	Ill. Springfield	18	2033557	Nhonga, Emmanuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2033557	Jr	17	""	""	1	1	3	""	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	3	2033542	Carlson, Rory	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2033542	Fr	17	""	""	4	4	5	3	6	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	17	1950146	Ortega, Adrian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1950146	So	17	""	""	1	1	10	2	3	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	19	1942769	Reese, Quentin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942769	So	14	""	2	""	4	5	4	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	9	1942767	Galdeano, Fernando	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942767	So	14	""	""	4	4	7	2	3	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	6	1821027	Hiscock, Harry	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1821027	Jr	14	""	""	2	2	3	""	7	""	5	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	25	1942771	Ndiaye, Ahmadou	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942771	Sr	14	""	""	""	0	1	""	2	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	27	1942772	Zarco, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942772	Sr	13	""	""	""	0	4	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	23	1942773	Gonzalez, Alexander	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1942773	So	12	""	""	1	1	8	2	3	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	14	1675385	Mullican, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1675385	Sr	10	""	""	""	0	2	1	2	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	30050	Ill. Springfield	21	2033559	Mohamed, Ahmed	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2033559	Sr	4	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	543	Jefferson	5	1932424	Mokrejs, Val	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1932424	So	19	""	4	1	9	23	8	4	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	543	Jefferson	21	1839646	Dyson, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1839646	Jr	19	""	2	3	7	17	7	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	2	543	Jefferson	9	1839643	Senior-Campbell, M.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1839643	Jr	19	""	2	1	5	20	12	3	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	1	""	""
2019	14060	2	543	Jefferson	10	1728867	Rocha, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1728867	Sr	19	""	13	6	32	52	33	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	3	3	""	4
2019	14060	2	543	Jefferson	2	1608548	Thornton, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1608548	Sr	19	""	""	""	0	2	""	""	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	2	543	Jefferson	6	2043356	Durand, Sebastien	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2043356	Jr	18	""	2	""	4	15	4	4	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
