year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2019	14060	3	1133	Husson	5	1923146	Faria, Ricky	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1923146	So	5	""	""	""	0	1	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	1133	Husson	14	2069115	Herbert, Brandt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2069115	Fr	5	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	1133	Husson	25	2077676	Ifeji, Chidubem	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2077676	Jr	3	""	""	""	0	1	""	2	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	1133	Husson	98	2069136	Bonde Krognes, Kristian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2069136	Fr	3	""	""	""	0	""	""	""	""	""	""	3	2	225:00	5	2.000	7	0.583	""	""	2	""	0	0	""	""
2019	14060	3	1133	Husson	29	2078121	Selim, Ahmed	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2078121	Fr	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	1133	Husson	99	1955728	Bulashvili, Nikoloz	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1955728	So	1	""	""	""	0	""	""	""	""	""	""	1	""	21:14	0	0.000	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	11	2061498	Gombar, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2061498	Fr	18	""	""	2	2	9	5	2	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	19	1729119	Bartolome, Santiago	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1729119	Sr	18	""	2	""	4	32	10	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	30172	IIT	10	2061484	Shaw, Conner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2061484	Fr	18	""	5	1	11	42	23	3	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	3
2019	14060	3	30172	IIT	22	1916816	Holzman, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1916816	So	18	""	5	1	11	12	8	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	1	3	""	1
2019	14060	3	30172	IIT	12	1803376	Fouchet, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1803376	Jr	17	""	4	3	11	33	17	2	1	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	30172	IIT	26	1803383	Clarke, Jonathon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1803383	Jr	17	""	""	2	2	5	3	1	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	25	1916824	Critzer, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1916824	So	17	""	""	""	0	8	5	""	1	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	8	1916808	Michelin, Luigi	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1916808	So	17	""	2	""	4	15	7	3	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	1	""	1
2019	14060	3	30172	IIT	4	1916802	Reed, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1916802	Jr	17	""	""	3	3	21	7	2	""	5	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	17	1803379	Ogunsanya, Oluwaseun	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1803379	Jr	17	""	4	2	10	38	19	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	30172	IIT	15	2061538	Dreilich, Quentin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2061538	Sr	15	""	2	2	6	16	7	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	1	1	""	1
2019	14060	3	30172	IIT	0	1716829	Manolis, Anastasios	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1716829	Sr	15	""	""	""	0	""	""	""	""	3	""	14	9	990:00	17	1.545	44	0.721	3	4	5	""	0	0	""	""
2019	14060	3	30172	IIT	24	1803382	Garza, Cesar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1803382	Jr	14	""	""	""	0	4	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	28	1803375	Cazales, Diego	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1803375	Jr	13	""	""	1	1	""	""	""	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	14	2061534	Miller, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2061534	Fr	13	""	""	1	1	3	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	7	1916805	Fagan, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1916805	So	10	""	""	1	1	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	00	1803372	Kern, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1803372	Jr	9	""	""	""	0	""	""	""	""	""	""	9	8	540:43	13	2.164	27	0.675	2	3	4	""	0	0	""	""
2019	14060	3	30172	IIT	23	1916822	Brown, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1916822	So	9	""	""	""	0	1	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	5	2061492	Youssef, Nikhil	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2061492	Fr	9	""	""	""	0	3	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	9	2061480	Olmos, Anthony	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2061480	Fr	8	""	""	""	0	2	2	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	27	2061563	Westerhoff, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2061563	Fr	8	""	1	1	3	6	4	2	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	21	2061566	Lopez, Manuel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2061566	Fr	8	""	2	""	4	3	2	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	3	1803373	Podsiadly, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1803373	Jr	7	""	""	""	0	3	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	18	1916814	Mohanty, Nikhil	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1916814	So	5	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	15	1615971	Dreilich, Quentin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1615971	Jr	2	""	""	2	2	1	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	13	2061529	Palmatier, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2061529	Fr	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	31	2061574	Wolf, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2061574	Jr	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	2	2084190	Hussain, Syed	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2084190	N/A	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	16	1803378	Whritenour, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1803378	Jr	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30172	IIT	1	1729208	Beluska, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1729208	Sr	1	""	""	""	0	""	""	""	""	""	""	1	1	45:00	0	0.000	""	""	""	1	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	13	1939098	James, Keagan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1939098	So	16	""	3	3	9	25	11	2	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	3	300	Ill. Wesleyan	4	1833909	Wasilewski, Konrad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1833909	Jr	16	""	3	1	7	19	7	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	300	Ill. Wesleyan	9	1833905	Cangilla, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1833905	Jr	16	""	""	1	1	""	""	""	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	10	1833899	Bard, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1833899	Jr	16	""	""	""	0	6	""	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	1	1833898	Ruckstaetter, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1833898	Jr	16	""	""	""	0	""	""	""	""	""	""	16	15	1370:15	15	0.985	39	0.722	5	10	5	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	11	1698149	Tempel, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1698149	Sr	16	""	4	1	9	18	9	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	3	300	Ill. Wesleyan	19	1698142	Nielsen, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1698142	Sr	16	""	""	5	5	9	3	2	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	23	1698145	Maier, Mason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1698145	Sr	15	""	8	1	17	29	19	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	2	2	""	1
2019	14060	3	300	Ill. Wesleyan	20	1939122	Reichert, Bobby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1939122	So	15	""	""	1	1	4	1	3	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	16	2075177	Kokes, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2075177	Fr	15	""	1	3	5	14	5	""	""	6	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	300	Ill. Wesleyan	26	2075179	Martin, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2075179	Fr	15	""	""	""	0	11	2	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	14	2075178	Malone, Donovan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2075178	Fr	15	""	3	3	9	24	10	1	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	300	Ill. Wesleyan	2	1833900	Essary, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1833900	Jr	15	""	""	1	1	1	1	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	21	1833902	Dilger, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1833902	Jr	15	""	1	1	3	9	5	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	32	2075180	Wahlgren, Keegan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2075180	Fr	14	""	""	""	0	2	2	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	25	1841597	Marty, Orion	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1841597	Jr	14	""	2	1	5	16	8	2	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	1	""	1
2019	14060	3	300	Ill. Wesleyan	28	2075176	Bull, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2075176	Fr	14	""	""	2	2	1	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	12	1698148	Delbert, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1698148	Sr	14	""	""	1	1	7	4	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	18	1833904	Hickey, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1833904	Jr	14	""	4	""	8	22	9	3	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
2019	14060	3	300	Ill. Wesleyan	5	1698143	Geraghty, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1698143	Sr	13	""	""	""	0	""	""	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	22	1833903	Ballard, Doug	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1833903	Jr	13	""	3	1	7	20	13	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	31	1698151	Johnson, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1698151	Sr	13	""	1	""	2	8	5	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	3	1839192	Juarez, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1839192	Jr	12	""	""	1	1	""	""	""	""	""	""	1	""	10:47	0	0.000	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	33	1833908	Yeager, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1833908	Jr	12	""	""	""	0	12	4	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	17	1839213	Alexander, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1839213	Jr	8	""	""	""	0	2	1	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	7	1698147	Coop, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1698147	Sr	7	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	30	1939087	Johnson, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1939087	So	4	""	""	""	0	""	""	""	""	""	""	1	""	57:20	0	0.000	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	0	2079869	Sprengel, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2079869	N/A	2	""	""	""	0	""	""	""	""	""	""	2	""	14:37	1	6.157	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	34	2079867	Buss, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2079867	N/A	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	29	2079870	Verdi, Zachary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2079870	N/A	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	6	1939094	Grajales, Mateo	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1939094	So	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	27	2079868	Servin, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2079868	N/A	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	36	2095327	Woodside, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2095327	Fr	1	""	""	""	0	""	""	""	""	""	""	1	""	5:45	0	0.000	""	""	""	""	""	""	0	0	""	""
2019	14060	3	300	Ill. Wesleyan	28	1939118	Anderson, Wade	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1939118	So	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	7	2028776	Antoine, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2028776	Jr	18	""	2	2	6	13	7	2	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	297	Illinois Col.	11	1913446	Bloome, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1913446	So	18	""	""	1	1	3	2	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	8	1913443	Schmidt, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1913443	So	18	""	""	1	1	15	6	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	3	1796230	Saitta, Thomas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1796230	Jr	18	""	""	2	2	22	6	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	13	1796229	O'Connell, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1796229	Jr	18	""	1	2	4	12	6	2	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	22	1796226	Iraci, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1796226	Sr	18	""	""	""	0	9	2	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	16	1796225	Basler, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1796225	Jr	18	""	""	""	0	2	""	5	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	5	1796224	Ziegemeier, Brock	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1796224	Jr	18	""	2	""	4	25	12	6	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	297	Illinois Col.	6	1796221	Tucker, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1796221	Jr	18	""	""	""	0	4	2	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	15	2028761	Kermo, Muamer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2028761	So	17	""	""	""	0	2	1	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	4	1796220	May, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1796220	Sr	17	""	3	2	8	41	23	8	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	297	Illinois Col.	14	1913444	Cozart, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1913444	So	17	""	""	1	1	3	2	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	28	1913456	Gibbons, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1913456	So	17	""	""	""	0	4	1	2	1	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	1	1913457	Rubalcava, Raul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1913457	So	16	""	""	""	0	""	""	""	""	1	""	16	15	1403:27	39	2.501	102	0.723	3	5	10	""	0	0	""	""
2019	14060	3	297	Illinois Col.	26	2028764	Sommer, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2028764	Fr	15	""	1	""	2	10	4	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	297	Illinois Col.	19	1913449	Haynes, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1913449	So	14	""	""	""	0	4	1	3	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	21	2028780	Washington, Deon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2028780	Fr	9	""	3	1	7	10	7	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	297	Illinois Col.	23	2028781	Underwood, AJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2028781	Jr	6	""	1	""	2	2	2	""	1	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	18	2028762	Smith, Isaiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2028762	Jr	5	""	""	""	0	""	""	""	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	0	1913441	Stonehouse, Mitchell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1913441	So	4	""	""	""	0	""	""	""	""	""	""	4	2	268:13	9	3.020	31	0.775	""	""	2	""	0	0	""	""
2019	14060	3	297	Illinois Col.	10	1796223	Hamrick, Bohlt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1796223	Jr	4	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	30	1796231	Lopez, Robbie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1796231	Jr	3	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	2	1689221	Murphy, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1689221	Sr	2	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	297	Illinois Col.	17	2028778	Patton, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2028778	Fr	1	""	""	""	0	""	""	""	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	303	Immaculata	7	1808434	Boule, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1808434	Jr	20	""	3	3	9	27	19	1	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	303	Immaculata	8	1698711	Staudenmayer, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1698711	Sr	20	""	3	3	9	17	10	2	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	303	Immaculata	4	1921133	Vicere, Carl	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1921133	So	20	""	1	""	2	7	3	1	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	303	Immaculata	5	2059252	Fitzgerald, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2059252	Fr	20	""	1	""	2	13	6	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	303	Immaculata	13	1921147	Hegarty, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1921147	So	20	""	1	1	3	10	4	""	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	303	Immaculata	9	2059276	Malcolm, Zachary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=2059276	Fr	20	""	4	""	8	27	14	2	""	5	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	303	Immaculata	15	1698716	Case, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1698716	Sr	19	""	""	1	1	9	4	2	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	303	Immaculata	16	1921137	Helm, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1921137	So	19	""	""	""	0	2	""	1	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	303	Immaculata	23	1921141	Catalana, Chad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=14060&stats_player_seq=1921141	So	19	""	2	2	6	19	5	1	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	2
