year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2019	14060	3	22626	JWU (Providence)	-	TEAM	-	-	-	""	""	0	""	""	251	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	22626	JWU (Providence)	-	Totals	-	-	-	42	27	111	319	146	289	1	16	""	""	""	1977:23	24	1.092	75	0.758	6	""	""	1	3	4	118	11
2019	14060	3	22626	JWU (Providence)	-	Opponent Totals	-	-	-	24	16	64	206	100	245	1	26	""	""	""	1978:42	42	1.910	102	0.708	3	""	""	2	2	2	54	6
2019	14060	3	320	John Carroll	-	TEAM	-	-	-	""	""	0	""	""	224	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	320	John Carroll	-	Totals	-	-	-	42	39	123	302	125	248	2	28	""	""	""	1984:41	19	0.862	71	0.789	8	""	""	""	5	5	101	14
2019	14060	3	320	John Carroll	-	Opponent Totals	-	-	-	19	11	49	222	90	244	""	24	""	""	""	1984:41	42	1.905	83	0.664	6	""	""	""	0	0	93	5
2019	14060	3	321	John Jay	-	TEAM	-	-	-	""	""	0	""	""	170	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	321	John Jay	-	Totals	-	-	-	27	10	64	214	112	180	""	25	""	""	""	1496:57	26	1.563	80	0.755	5	""	""	""	2	2	69	7
2019	14060	3	321	John Jay	-	Opponent Totals	-	-	-	26	14	66	203	106	190	""	26	""	""	""	1496:57	27	1.623	85	0.759	5	""	""	""	3	3	70	8
2019	14060	3	322	Johns Hopkins	-	TEAM	-	-	-	""	""	0	""	""	225	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	322	Johns Hopkins	-	Totals	-	-	-	36	30	102	261	123	225	2	20	""	""	""	1848:05	18	0.877	70	0.795	8	""	""	""	2	2	96	13
2019	14060	3	322	Johns Hopkins	-	Opponent Totals	-	-	-	18	15	51	209	88	237	""	21	""	""	""	1848:05	36	1.753	87	0.707	4	""	""	""	1	2	59	5
2019	14060	3	325	Juniata	-	TEAM	-	-	-	""	""	0	""	""	196	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	325	Juniata	-	Totals	-	-	-	16	9	41	163	69	203	1	13	""	""	""	1677:51	49	2.628	102	0.675	2	""	""	1	3	3	52	4
2019	14060	3	325	Juniata	-	Opponent Totals	-	-	-	49	31	129	282	152	155	""	13	""	""	""	1677:51	16	0.858	54	0.771	8	""	""	""	1	1	109	12
2019	14060	3	326	Kalamazoo	-	TEAM	-	-	-	""	""	0	""	""	171	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	326	Kalamazoo	-	Totals	-	-	-	20	15	55	190	82	178	""	22	""	""	""	1549:45	33	1.916	78	0.703	3	""	""	1	1	2	59	5
2019	14060	3	326	Kalamazoo	-	Opponent Totals	-	-	-	31	28	90	243	108	163	1	24	""	""	""	1459:45	19	1.171	54	0.740	6	""	""	""	1	2	92	10
2019	14060	3	329	Kean	-	TEAM	-	-	-	""	""	0	""	""	258	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	329	Kean	-	Totals	-	-	-	26	18	70	319	114	258	3	28	""	""	""	1591:10	27	1.527	77	0.740	3	""	""	""	1	1	87	5
2019	14060	3	329	Kean	-	Opponent Totals	-	-	-	27	17	71	244	104	153	""	9	""	""	""	1591:10	26	1.471	88	0.772	6	""	""	""	0	1	72	9
2019	14060	3	330	Keene St.	-	TEAM	-	-	-	1	""	2	1	1	267	1	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	330	Keene St.	-	Totals	-	-	-	31	28	90	336	143	268	3	38	""	""	""	1719:38	18	0.942	54	0.750	9	""	""	1	2	2	100	13
2019	14060	3	330	Keene St.	-	Opponent Totals	-	-	-	18	15	51	178	73	205	2	24	""	""	""	1719:38	31	1.622	112	0.783	2	""	""	""	2	3	66	6
2019	14060	3	335	Kenyon	-	TEAM	-	-	-	3	""	6	""	3	310	""	2	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	1
2019	14060	3	335	Kenyon	-	Totals	-	-	-	74	45	193	414	184	311	1	36	""	""	""	2074:55	13	0.564	42	0.764	13	""	""	""	3	4	152	18
2019	14060	3	335	Kenyon	-	Opponent Totals	-	-	-	13	9	35	143	55	196	""	29	""	""	""	2074:55	74	3.210	111	0.600	1	""	""	""	0	0	41	1
2019	14060	3	1159	Keuka	-	TEAM	-	-	-	""	""	0	""	""	156	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	1159	Keuka	-	Totals	-	-	-	44	24	112	268	141	198	1	9	""	""	""	1745:21	30	1.547	76	0.717	5	""	""	""	1	4	57	9
2019	14060	3	1159	Keuka	-	Opponent Totals	-	-	-	30	22	82	250	106	217	3	12	""	""	""	1745:21	44	2.269	96	0.686	3	""	""	1	2	2	92	7
2019	14060	3	30047	Keystone	-	TEAM	-	-	-	""	""	0	""	""	242	""	1	""	4	""	""	0	""	4	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30047	Keystone	-	Totals	-	-	-	48	41	137	350	158	251	""	23	""	""	""	1673:49	27	1.452	53	0.662	5	""	""	""	2	3	110	12
2019	14060	3	30047	Keystone	-	Opponent Totals	-	-	-	27	19	73	185	80	252	4	24	""	""	""	1673:49	48	2.581	110	0.696	1	""	""	""	1	2	71	4
2019	14060	3	336	King's (PA)	-	TEAM	-	-	-	2	""	4	""	2	237	""	1	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	336	King's (PA)	-	Totals	-	-	-	34	24	92	311	146	287	1	19	""	""	""	1779:11	13	0.658	58	0.817	11	""	""	""	6	6	134	11
2019	14060	3	336	King's (PA)	-	Opponent Totals	-	-	-	13	13	39	139	71	239	3	27	""	""	""	1689:11	32	1.705	110	0.775	6	""	""	""	0	4	54	6
2019	14060	3	337	Knox	-	TEAM	-	-	-	1	""	2	""	3	165	""	4	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	337	Knox	-	Totals	-	-	-	44	33	121	403	194	183	2	34	""	""	""	1999:35	14	0.630	61	0.813	12	""	""	""	5	5	138	16
2019	14060	3	337	Knox	-	Opponent Totals	-	-	-	14	13	41	144	67	149	""	31	""	""	""	1999:35	44	1.980	161	0.785	5	""	""	""	0	2	61	5
2019	14060	3	1163	La Roche	-	TEAM	-	-	-	""	""	0	""	""	123	""	3	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1163	La Roche	-	Totals	-	-	-	36	20	92	271	132	180	1	39	""	""	""	1637:15	62	3.408	118	0.656	1	""	""	1	6	8	52	6
2019	14060	3	1163	La Roche	-	Opponent Totals	-	-	-	62	36	160	387	179	213	2	38	""	""	""	1637:15	36	1.979	94	0.723	5	""	""	2	5	6	72	11
2019	14060	3	341	La Verne	-	TEAM	-	-	-	""	""	0	1	""	69	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	341	La Verne	-	Totals	-	-	-	24	15	63	193	84	193	""	31	""	""	""	1581:49	29	1.650	94	0.764	5	""	""	1	2	2	69	7
2019	14060	3	341	La Verne	-	Opponent Totals	-	-	-	29	16	74	258	123	169	""	17	""	""	""	1581:49	24	1.366	59	0.711	5	""	""	1	2	3	80	9
2019	14060	3	1162	LaGrange	-	TEAM	-	-	-	""	""	0	""	""	172	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	1162	LaGrange	-	Totals	-	-	-	38	26	102	235	123	187	2	17	""	""	""	1677:23	38	2.039	81	0.681	3	""	""	1	1	2	61	10
2019	14060	3	1162	LaGrange	-	Opponent Totals	-	-	-	36	27	99	251	112	184	""	26	""	""	""	1497:23	28	1.683	64	0.696	3	""	""	""	3	4	103	9
2019	14060	3	344	Lake Forest	-	TEAM	-	-	-	""	""	0	""	""	179	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	344	Lake Forest	-	Totals	-	-	-	41	29	111	291	125	181	""	24	""	""	""	1659:43	21	1.139	53	0.716	4	""	""	""	5	7	101	10
2019	14060	3	344	Lake Forest	-	Opponent Totals	-	-	-	21	21	63	182	60	174	""	24	""	""	""	1659:43	41	2.223	89	0.685	5	""	""	""	0	0	71	7
2019	14060	3	1164	Lakeland	-	TEAM	-	-	-	""	""	0	3	""	152	""	""	""	5	""	""	0	""	6	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1164	Lakeland	-	Totals	-	-	-	11	8	30	163	80	157	""	18	""	""	""	1710:00	68	3.579	139	0.671	3	""	""	""	0	0	45	3
2019	14060	3	1164	Lakeland	-	Opponent Totals	-	-	-	68	50	186	365	178	143	""	10	""	""	""	1710:00	11	0.579	73	0.869	11	""	""	1	6	10	102	16
2019	14060	3	30085	Lancaster Bible	-	TEAM	-	-	-	""	""	0	""	""	165	""	""	""	3	""	""	0	""	3	1.000	""	""	""	2	0	0	""	""
2019	14060	3	30085	Lancaster Bible	-	Totals	-	-	-	39	25	103	284	138	243	""	22	""	""	""	2105:36	30	1.282	103	0.774	4	""	""	3	4	4	96	10
2019	14060	3	30085	Lancaster Bible	-	Opponent Totals	-	-	-	30	21	81	287	135	225	1	23	""	""	""	2105:36	39	1.667	98	0.715	6	""	""	2	2	3	107	10
2019	14060	3	8486	Lasell	-	TEAM	-	-	-	""	""	0	""	""	215	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	8486	Lasell	-	Totals	-	-	-	19	9	47	172	97	247	3	32	""	""	""	1679:16	58	3.108	123	0.680	2	""	""	""	0	1	63	4
2019	14060	3	8486	Lasell	-	Opponent Totals	-	-	-	58	34	150	289	181	228	2	26	""	""	""	1679:16	19	1.018	79	0.806	6	""	""	""	5	6	128	12
2019	14060	3	348	Lawrence	-	TEAM	-	-	-	""	""	0	""	""	101	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	348	Lawrence	-	Totals	-	-	-	28	23	79	166	85	138	""	21	""	""	""	1620:00	67	3.722	146	0.685	3	""	""	""	3	5	49	4
2019	14060	3	348	Lawrence	-	Opponent Totals	-	-	-	67	48	182	427	193	190	""	23	""	""	""	1620:00	28	1.556	65	0.699	6	""	""	""	6	6	108	14
2019	14060	3	8490	LeTourneau	-	TEAM	-	-	-	1	""	2	""	1	163	1	2	""	1	""	""	0	""	2	1.000	""	""	""	3	0	0	""	""
2019	14060	3	8490	LeTourneau	-	Totals	-	-	-	23	11	57	147	74	183	4	26	""	""	""	1602:18	42	2.359	81	0.659	1	""	""	3	2	6	67	6
2019	14060	3	8490	LeTourneau	-	Opponent Totals	-	-	-	40	37	117	249	113	138	4	12	""	""	""	1492:18	21	1.267	47	0.691	2	""	""	""	3	3	92	9
2019	14060	3	351	Lebanon Valley	-	TEAM	-	-	-	""	""	0	""	""	193	""	""	""	4	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	351	Lebanon Valley	-	Totals	-	-	-	38	22	98	241	120	210	1	11	""	""	""	1571:31	25	1.432	79	0.760	5	""	""	""	2	3	96	10
2019	14060	3	351	Lebanon Valley	-	Opponent Totals	-	-	-	25	25	75	249	104	204	3	27	""	""	""	1571:31	38	2.176	82	0.683	3	""	""	""	1	1	76	6
2019	14060	3	279	Lehman	-	TEAM	-	-	-	""	""	0	3	2	182	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	279	Lehman	-	Totals	-	-	-	24	17	65	194	91	196	""	21	""	""	""	1667:00	34	1.836	103	0.752	5	""	""	1	1	1	64	6
2019	14060	3	279	Lehman	-	Opponent Totals	-	-	-	34	30	98	252	137	214	""	20	""	""	""	1667:00	24	1.296	67	0.736	8	""	""	""	2	2	82	10
2019	14060	3	24317	Lesley	-	TEAM	-	-	-	""	""	0	""	""	97	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	24317	Lesley	-	Totals	-	-	-	16	4	36	132	65	145	1	13	""	""	""	1513:29	18	1.070	110	0.859	3	""	""	1	3	3	44	4
2019	14060	3	24317	Lesley	-	Opponent Totals	-	-	-	18	11	47	267	129	162	""	20	""	""	""	1513:29	16	0.951	49	0.754	8	""	""	""	3	3	80	7
2019	14060	3	1179	Linfield	-	TEAM	-	-	-	1	""	2	""	1	242	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	1
2019	14060	3	1179	Linfield	-	Totals	-	-	-	29	18	76	276	118	259	""	19	""	""	""	1687:50	35	1.866	86	0.711	1	""	""	""	2	2	84	6
2019	14060	3	1179	Linfield	-	Opponent Totals	-	-	-	33	29	95	227	115	188	1	16	""	""	""	1507:50	24	1.433	75	0.758	3	""	""	""	1	1	87	8
2019	14060	3	364	Loras	-	TEAM	-	-	-	2	""	4	""	2	232	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	364	Loras	-	Totals	-	-	-	42	28	112	337	160	232	1	18	""	""	""	1742:52	22	1.136	70	0.761	10	""	""	""	1	2	134	13
2019	14060	3	364	Loras	-	Opponent Totals	-	-	-	22	19	63	220	92	198	3	26	""	""	""	1742:52	42	2.169	118	0.738	2	""	""	""	1	1	83	6
2019	14060	3	1182	Louisiana Col.	-	TEAM	-	-	-	""	""	0	""	""	141	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	1182	Louisiana Col.	-	Totals	-	-	-	22	15	59	192	99	171	3	31	""	""	""	1587:19	49	2.778	93	0.655	2	""	""	""	0	0	48	4
2019	14060	3	1182	Louisiana Col.	-	Opponent Totals	-	-	-	36	25	97	236	113	168	1	22	""	""	""	1317:19	17	1.161	61	0.782	6	""	""	1	4	5	85	10
2019	14060	3	372	Luther	-	TEAM	-	-	-	""	""	0	""	""	256	""	1	""	8	""	""	0	""	6	1.000	""	""	""	""	0	0	""	""
2019	14060	3	372	Luther	-	Totals	-	-	-	52	39	143	388	184	256	1	28	""	""	""	2197:25	18	0.737	64	0.780	12	""	""	""	3	5	156	19
2019	14060	3	372	Luther	-	Opponent Totals	-	-	-	18	11	47	203	82	274	""	35	""	""	""	2197:25	52	2.130	132	0.717	3	""	""	""	3	3	68	4
2019	14060	3	373	Lycoming	-	TEAM	-	-	-	""	""	0	""	""	295	""	2	""	4	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	373	Lycoming	-	Totals	-	-	-	33	32	98	305	134	295	2	27	""	""	""	1931:00	14	0.653	82	0.854	11	""	""	""	2	3	100	14
2019	14060	3	373	Lycoming	-	Opponent Totals	-	-	-	14	14	42	202	96	261	1	26	""	""	""	1931:00	33	1.538	101	0.754	4	""	""	""	0	1	59	4
2019	14060	3	374	Lynchburg	-	TEAM	-	-	-	2	""	4	""	2	167	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	374	Lynchburg	-	Totals	-	-	-	36	30	102	314	151	216	""	36	""	""	""	1577:24	10	0.571	35	0.778	11	""	""	2	1	1	106	12
2019	14060	3	374	Lynchburg	-	Opponent Totals	-	-	-	10	5	25	113	47	209	""	37	""	""	""	1577:24	36	2.054	114	0.760	3	""	""	2	1	1	53	2
2019	14060	3	486	MCLA	-	TEAM	-	-	-	""	""	0	""	""	169	""	""	""	3	""	""	0	""	4	1.000	""	""	""	""	0	0	""	""
2019	14060	3	486	MCLA	-	Totals	-	-	-	8	3	19	134	59	181	""	24	""	""	""	1460:00	50	3.082	118	0.702	1	""	""	1	0	0	40	""
2019	14060	3	486	MCLA	-	Opponent Totals	-	-	-	50	39	139	380	169	165	""	13	""	""	""	1460:00	8	0.493	51	0.864	12	""	""	""	5	5	109	15
2019	14060	3	398	MIT	-	TEAM	-	-	-	""	""	0	""	""	270	""	""	""	1	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	398	MIT	-	Totals	-	-	-	24	23	71	284	102	270	1	21	""	""	""	1612:20	14	0.781	72	0.837	9	""	""	""	2	2	77	7
2019	14060	3	398	MIT	-	Opponent Totals	-	-	-	14	11	39	204	86	200	""	20	""	""	""	1612:20	24	1.340	78	0.765	5	""	""	""	1	2	67	6
2019	14060	3	20220	MSOE	-	TEAM	-	-	-	""	""	0	""	""	219	""	""	""	4	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	20220	MSOE	-	Totals	-	-	-	47	39	133	293	135	221	""	15	""	""	""	1710:00	22	1.158	73	0.768	5	""	""	""	2	5	85	15
2019	14060	3	20220	MSOE	-	Opponent Totals	-	-	-	22	23	67	210	95	217	4	19	""	""	""	1710:00	47	2.474	88	0.652	2	""	""	""	1	1	79	2
2019	14060	3	377	MacMurray	-	TEAM	-	-	-	1	""	2	1	2	130	""	""	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	""
2019	14060	3	377	MacMurray	-	Totals	-	-	-	8	5	21	167	78	158	""	16	""	""	""	1650:57	39	2.126	108	0.735	1	""	""	5	0	1	56	1
2019	14060	3	377	MacMurray	-	Opponent Totals	-	-	-	37	23	97	247	137	178	1	16	""	""	""	1470:57	5	0.306	60	0.923	12	""	""	""	1	5	70	12
2019	14060	3	376	Macalester	-	TEAM	-	-	-	""	""	0	""	1	222	1	1	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	376	Macalester	-	Totals	-	-	-	30	16	76	281	115	230	1	24	""	""	""	1918:52	16	0.750	62	0.795	6	""	""	""	5	5	83	11
2019	14060	3	376	Macalester	-	Opponent Totals	-	-	-	16	11	43	200	74	201	""	26	""	""	""	1918:52	30	1.407	91	0.752	7	""	""	""	2	4	90	6
2019	14060	3	378	Maine Maritime	-	TEAM	-	-	-	""	""	0	""	""	103	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	378	Maine Maritime	-	Totals	-	-	-	34	25	93	261	118	130	""	17	""	""	""	1459:57	24	1.480	108	0.818	4	""	""	""	2	3	79	8
2019	14060	3	378	Maine Maritime	-	Opponent Totals	-	-	-	21	16	58	223	110	151	1	19	""	""	""	1369:57	32	2.102	81	0.717	3	""	""	""	1	1	58	6
2019	14060	3	1192	Manchester	-	TEAM	-	-	-	""	""	0	1	""	103	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1192	Manchester	-	Totals	-	-	-	44	28	116	231	116	178	1	18	""	""	""	1745:36	32	1.650	86	0.729	5	""	""	1	2	3	72	6
2019	14060	3	1192	Manchester	-	Opponent Totals	-	-	-	30	28	88	220	105	146	""	17	""	""	""	1639:18	43	2.361	69	0.616	8	""	""	""	1	2	95	7
2019	14060	3	382	Manhattanville	-	TEAM	-	-	-	""	""	0	""	""	259	""	5	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	382	Manhattanville	-	Totals	-	-	-	48	44	140	315	156	278	2	27	""	""	""	1717:29	21	1.100	77	0.786	8	""	""	""	3	4	97	13
2019	14060	3	382	Manhattanville	-	Opponent Totals	-	-	-	21	16	58	211	98	230	2	37	""	""	""	1717:29	48	2.515	108	0.692	3	""	""	""	3	3	55	6
2019	14060	3	1194	Maranatha Baptist	-	TEAM	-	-	-	""	""	0	""	""	101	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	1194	Maranatha Baptist	-	Totals	-	-	-	24	23	71	180	89	114	""	5	""	""	""	1634:32	40	2.202	134	0.770	2	""	""	4	0	2	76	4
2019	14060	3	1194	Maranatha Baptist	-	Opponent Totals	-	-	-	33	25	91	313	149	154	""	10	""	""	""	1453:02	17	1.053	48	0.738	9	""	""	1	4	4	69	11
2019	14060	3	1196	Marian (WI)	-	TEAM	-	-	-	""	""	0	""	""	130	""	""	""	5	""	""	0	""	5	1.000	""	""	""	1	0	0	""	""
2019	14060	3	1196	Marian (WI)	-	Totals	-	-	-	14	11	39	151	65	168	1	18	""	""	""	1488:09	34	2.056	130	0.793	5	""	""	1	1	2	54	3
2019	14060	3	1196	Marian (WI)	-	Opponent Totals	-	-	-	34	29	97	326	164	168	1	9	""	""	""	1488:09	14	0.847	51	0.785	8	""	""	""	1	1	92	10
2019	14060	3	385	Marietta	-	TEAM	-	-	-	""	""	0	""	""	184	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	385	Marietta	-	Totals	-	-	-	32	29	93	301	131	201	1	18	""	""	""	1722:36	27	1.411	76	0.738	5	""	""	""	1	3	88	10
2019	14060	3	385	Marietta	-	Opponent Totals	-	-	-	27	12	66	235	103	255	2	43	""	""	""	1722:36	32	1.672	99	0.756	5	""	""	""	3	5	87	9
2019	14060	3	8597	Martin Luther	-	TEAM	-	-	-	1	1	3	""	1	190	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	8597	Martin Luther	-	Totals	-	-	-	37	32	106	276	128	193	1	19	""	""	""	1750:00	40	2.057	116	0.744	3	""	""	1	0	2	82	8
2019	14060	3	8597	Martin Luther	-	Opponent Totals	-	-	-	40	28	108	361	156	175	1	17	""	""	""	1750:00	37	1.903	91	0.711	4	""	""	""	1	1	104	9
2019	14060	3	1203	Mary Hardin-Baylor	-	TEAM	-	-	-	""	""	0	1	1	205	""	1	""	2	""	""	0	""	1	1.000	""	""	""	""	0	1	""	""
2019	14060	3	1203	Mary Hardin-Baylor	-	Totals	-	-	-	49	36	134	311	149	231	2	28	""	""	""	1928:52	22	1.027	55	0.714	8	""	""	""	4	6	148	16
2019	14060	3	1203	Mary Hardin-Baylor	-	Opponent Totals	-	-	-	22	14	58	177	76	226	5	40	""	""	""	1928:52	49	2.286	110	0.692	2	""	""	""	1	3	63	4
2019	14060	3	390	Mary Washington	-	TEAM	-	-	-	1	""	2	""	1	205	""	1	""	4	""	""	0	""	4	1.000	""	""	""	""	0	0	""	""
2019	14060	3	390	Mary Washington	-	Totals	-	-	-	54	37	145	312	148	246	""	26	""	""	""	1894:22	8	0.380	80	0.909	13	""	""	""	3	4	136	14
2019	14060	3	390	Mary Washington	-	Opponent Totals	-	-	-	8	5	21	189	88	247	""	25	""	""	""	1894:22	54	2.566	94	0.635	2	""	""	""	2	2	71	1
2019	14060	3	394	Marymount (VA)	-	TEAM	-	-	-	""	""	0	""	""	120	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	394	Marymount (VA)	-	Totals	-	-	-	21	16	58	158	80	206	3	22	""	""	""	1547:03	43	2.502	75	0.636	1	""	""	""	2	3	55	4
2019	14060	3	394	Marymount (VA)	-	Opponent Totals	-	-	-	43	22	108	291	118	176	""	14	""	""	""	1547:03	21	1.222	59	0.738	8	""	""	""	3	4	93	12
2019	14060	3	396	Maryville (TN)	-	TEAM	-	-	-	""	""	0	""	""	201	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	396	Maryville (TN)	-	Totals	-	-	-	36	29	101	294	132	211	""	19	""	""	""	1748:46	14	0.721	64	0.821	10	""	""	""	2	2	90	14
2019	14060	3	396	Maryville (TN)	-	Opponent Totals	-	-	-	14	8	36	189	78	244	""	30	""	""	""	1748:46	36	1.853	97	0.729	4	""	""	""	0	0	49	4
2019	14060	3	397	Marywood	-	TEAM	-	-	-	""	""	0	""	""	202	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	397	Marywood	-	Totals	-	-	-	13	10	36	165	69	213	1	21	""	""	""	1397:58	37	2.382	92	0.713	""	""	""	""	0	0	41	1
2019	14060	3	397	Marywood	-	Opponent Totals	-	-	-	37	27	101	250	129	200	1	13	""	""	""	1397:58	13	0.837	56	0.812	7	""	""	""	3	6	97	13
2019	14060	3	399	Mass. Maritime	-	TEAM	-	-	-	""	""	0	""	""	93	""	""	""	""	""	""	0	""	""	""	""	""	""	1	0	0	""	""
2019	14060	3	399	Mass. Maritime	-	Totals	-	-	-	30	24	84	344	176	175	1	14	""	""	""	1589:13	42	2.379	76	0.644	2	""	""	1	0	0	86	5
2019	14060	3	399	Mass. Maritime	-	Opponent Totals	-	-	-	42	29	113	237	118	155	1	11	""	""	""	1589:13	30	1.699	141	0.825	6	""	""	5	0	0	74	11
2019	14060	3	773	McDaniel	-	TEAM	-	-	-	3	""	6	""	2	163	""	""	""	4	""	""	0	""	2	1.000	""	""	""	1	0	0	""	1
2019	14060	3	773	McDaniel	-	Totals	-	-	-	31	16	78	212	91	163	2	19	""	""	""	1502:10	17	1.019	58	0.773	7	""	""	2	3	3	68	6
2019	14060	3	773	McDaniel	-	Opponent Totals	-	-	-	17	12	46	184	75	201	""	23	""	""	""	1502:10	31	1.857	63	0.670	5	""	""	2	2	2	62	7
2019	14060	3	8530	McMurry	-	TEAM	-	-	-	""	""	0	""	""	158	""	""	""	3	""	""	0	""	4	1.000	""	""	""	""	0	0	""	""
2019	14060	3	8530	McMurry	-	Totals	-	-	-	28	19	75	204	95	159	1	25	""	""	""	1707:45	29	1.528	77	0.726	3	""	""	1	2	3	69	6
2019	14060	3	8530	McMurry	-	Opponent Totals	-	-	-	28	12	68	243	94	158	1	25	""	""	""	1597:45	27	1.521	65	0.707	7	""	""	""	3	4	79	8
2019	14060	3	379	Me.-Farmington	-	TEAM	-	-	-	""	""	0	""	""	115	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	379	Me.-Farmington	-	Totals	-	-	-	26	16	68	172	81	166	1	15	""	""	""	1519:39	36	2.132	83	0.697	3	""	""	4	1	1	63	5
2019	14060	3	379	Me.-Farmington	-	Opponent Totals	-	-	-	31	20	82	205	108	163	""	10	""	""	""	1498:25	26	1.562	51	0.662	5	""	""	4	2	3	73	11
2019	14060	3	30040	Me.-Presque Isle	-	TEAM	-	-	-	""	""	0	""	""	23	""	1	""	1	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30040	Me.-Presque Isle	-	Totals	-	-	-	25	9	59	149	97	118	2	6	""	""	""	1470:00	52	3.184	114	0.687	""	""	""	6	3	4	51	4
2019	14060	3	30040	Me.-Presque Isle	-	Opponent Totals	-	-	-	51	29	131	278	161	134	""	6	""	""	""	1353:22	21	1.397	64	0.753	7	""	""	4	4	8	86	10
2019	14060	3	23725	Medaille	-	TEAM	-	-	-	""	""	0	""	""	208	""	2	""	3	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	23725	Medaille	-	Totals	-	-	-	64	45	173	349	169	242	1	27	""	""	""	1840:00	18	0.880	69	0.793	11	""	""	1	6	6	103	11
2019	14060	3	23725	Medaille	-	Opponent Totals	-	-	-	18	13	49	197	87	201	2	31	""	""	""	1840:00	64	3.130	105	0.621	3	""	""	1	1	1	63	5
2019	14060	3	403	Medgar Evers	-	TEAM	-	-	-	""	""	0	""	""	154	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	403	Medgar Evers	-	Totals	-	-	-	11	4	26	116	53	163	2	18	""	""	""	1076:41	52	4.347	77	0.597	""	""	""	""	1	4	35	1
2019	14060	3	403	Medgar Evers	-	Opponent Totals	-	-	-	52	45	149	276	129	155	1	18	""	""	""	1076:41	11	0.919	42	0.792	8	""	""	""	4	8	73	12
