year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2018	12621	1	469	New Hampshire	-	Totals	-	-	-	32	30	94	298	132	243	1	26	""	""	""	2106:50	13	0.555	46	0.780	12	""	""	""	2	134	2	""
2018	12621	1	469	New Hampshire	-	Opponent Totals	-	-	-	13	10	36	175	59	285	""	26	""	""	""	2061:50	32	1.397	100	0.758	4	""	""	""	1	64	1	""
2018	12621	1	473	New Mexico	-	TEAM	-	-	-	1	""	2	""	1	188	1	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	1
2018	12621	1	473	New Mexico	-	Totals	-	-	-	25	17	67	242	106	188	2	22	""	""	""	1700:00	18	0.953	83	0.822	5	""	""	""	2	105	3	""
2018	12621	1	473	New Mexico	-	Opponent Totals	-	-	-	18	13	49	225	101	184	5	20	""	""	""	1700:00	25	1.324	81	0.764	7	""	""	""	5	65	5	""
2018	12621	1	482	Niagara	-	TEAM	-	-	-	""	""	0	""	""	219	""	1	""	4	""	""	0	""	6	1.000	""	""	""	""	""	""	""	""
2018	12621	1	482	Niagara	-	Totals	-	-	-	12	6	30	168	65	219	""	39	""	""	""	1686:41	42	2.241	108	0.720	2	""	""	""	1	84	1	""
2018	12621	1	482	Niagara	-	Opponent Totals	-	-	-	42	29	113	324	150	228	1	26	""	""	""	1686:41	12	0.640	53	0.815	9	""	""	""	1	121	2	""
2018	12621	1	457	North Carolina	-	TEAM	-	-	-	""	""	0	""	""	160	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	457	North Carolina	-	Totals	-	-	-	53	50	156	290	134	160	""	16	""	""	""	2015:12	19	0.849	48	0.716	7	""	""	""	4	139	4	""
2018	12621	1	457	North Carolina	-	Opponent Totals	-	-	-	19	18	56	160	67	239	1	37	""	""	""	2015:12	53	2.367	81	0.604	3	""	""	""	""	70	""	""
2018	12621	1	2711	North Florida	-	TEAM	-	-	-	""	""	0	""	""	163	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	2711	North Florida	-	Totals	-	-	-	15	10	40	188	79	163	1	27	""	""	""	1388:16	29	1.880	67	0.698	1	""	""	""	1	76	1	""
2018	12621	1	2711	North Florida	-	Opponent Totals	-	-	-	29	31	89	156	96	206	1	30	""	""	""	1388:16	15	0.972	64	0.810	5	""	""	""	2	70	3	""
2018	12621	1	500	Northeastern	-	TEAM	-	-	-	""	""	0	""	""	223	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	500	Northeastern	-	Totals	-	-	-	13	9	35	197	78	223	1	26	""	""	""	1722:27	34	1.777	86	0.717	1	""	""	""	4	85	5	""
2018	12621	1	500	Northeastern	-	Opponent Totals	-	-	-	34	33	101	283	120	233	""	25	""	""	""	1722:27	13	0.679	65	0.833	8	""	""	""	3	104	3	""
2018	12621	1	503	Northern Ill.	-	TEAM	-	-	-	1	""	2	""	1	169	2	2	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	503	Northern Ill.	-	Totals	-	-	-	16	14	46	137	55	169	7	26	""	""	""	1395:32	36	2.322	73	0.670	1	""	""	""	2	58	2	""
2018	12621	1	503	Northern Ill.	-	Opponent Totals	-	-	-	36	34	106	248	109	155	1	20	""	""	""	1395:32	16	1.032	39	0.709	5	""	""	""	2	85	3	""
2018	12621	1	505	Northern Ky.	-	TEAM	-	-	-	""	""	0	""	""	280	""	3	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	505	Northern Ky.	-	Totals	-	-	-	18	13	49	197	72	280	1	37	""	""	""	1634:08	17	0.936	66	0.795	8	""	""	""	4	89	6	""
2018	12621	1	505	Northern Ky.	-	Opponent Totals	-	-	-	17	14	48	222	83	228	3	28	""	""	""	1634:08	18	0.991	54	0.750	6	""	""	""	3	82	3	""
2018	12621	1	509	Northwestern	-	TEAM	-	-	-	""	""	0	""	""	181	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	509	Northwestern	-	Totals	-	-	-	22	19	63	187	80	201	3	26	""	""	""	1736:13	35	1.814	89	0.718	3	""	""	""	2	76	3	""
2018	12621	1	509	Northwestern	-	Opponent Totals	-	-	-	35	33	103	267	124	251	2	34	""	""	""	1736:13	22	1.140	58	0.725	6	""	""	""	1	97	3	""
2018	12621	1	513	Notre Dame	-	TEAM	-	-	-	""	""	0	""	""	146	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	513	Notre Dame	-	Totals	-	-	-	30	35	95	270	111	146	1	12	""	""	""	1863:52	20	0.966	52	0.722	5	""	""	""	2	132	3	""
2018	12621	1	513	Notre Dame	-	Opponent Totals	-	-	-	20	23	63	208	72	194	1	24	""	""	""	1863:52	30	1.449	81	0.730	6	""	""	""	1	94	3	""
2018	12621	1	514	Oakland	-	TEAM	-	-	-	""	""	0	""	""	203	""	3	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	514	Oakland	-	Totals	-	-	-	19	18	56	184	86	203	2	34	""	""	""	1550:00	31	1.800	55	0.640	4	""	""	2	2	71	2	""
2018	12621	1	514	Oakland	-	Opponent Totals	-	-	-	31	28	90	192	86	187	1	27	""	""	""	1550:00	19	1.103	67	0.779	6	""	""	""	2	75	3	""
2018	12621	1	518	Ohio St.	-	TEAM	-	-	-	""	""	0	""	""	94	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	518	Ohio St.	-	Totals	-	-	-	17	16	50	174	63	213	3	27	""	""	""	1729:33	26	1.353	77	0.748	7	""	""	2	2	68	3	""
2018	12621	1	518	Ohio St.	-	Opponent Totals	-	-	-	26	38	90	253	103	228	2	31	""	""	""	1729:33	17	0.885	46	0.730	8	""	""	""	""	92	2	""
2018	12621	1	523	Old Dominion	-	TEAM	-	-	-	1	""	2	""	1	286	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	523	Old Dominion	-	Totals	-	-	-	35	24	94	241	110	286	""	33	""	""	""	1941:15	27	1.252	85	0.759	10	""	""	""	4	101	4	""
2018	12621	1	523	Old Dominion	-	Opponent Totals	-	-	-	27	25	79	239	112	256	3	31	""	""	""	1941:15	35	1.623	75	0.682	1	""	""	""	1	97	2	""
2018	12621	1	464	Omaha	-	TEAM	-	-	-	""	""	0	""	""	107	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	464	Omaha	-	Totals	-	-	-	27	31	85	223	88	244	""	34	""	""	""	1795:50	17	0.852	57	0.770	7	""	""	""	1	103	1	""
2018	12621	1	464	Omaha	-	Opponent Totals	-	-	-	17	17	51	191	74	261	3	50	""	""	""	1795:50	27	1.353	61	0.693	4	""	""	""	1	67	1	""
2018	12621	1	527	Oral Roberts	-	TEAM	-	-	-	""	""	0	""	""	127	""	""	""	4	""	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2018	12621	1	527	Oral Roberts	-	Totals	-	-	-	18	10	46	190	89	156	1	21	""	""	""	1496:42	31	1.864	79	0.718	2	""	""	""	4	76	5	""
2018	12621	1	527	Oral Roberts	-	Opponent Totals	-	-	-	31	31	93	259	110	175	""	24	""	""	""	1496:42	18	1.082	71	0.798	8	""	""	""	1	92	1	""
2018	12621	1	528	Oregon St.	-	TEAM	-	-	-	""	""	0	""	""	197	""	""	""	3	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	1	528	Oregon St.	-	Totals	-	-	-	22	15	59	227	79	197	1	24	""	""	""	1627:16	30	1.659	63	0.677	3	""	""	""	1	91	1	""
2018	12621	1	528	Oregon St.	-	Opponent Totals	-	-	-	30	24	84	231	93	207	""	22	""	""	""	1627:16	22	1.217	57	0.722	8	""	""	""	4	106	4	""
2018	12621	1	534	Pacific	-	TEAM	-	-	-	""	""	0	""	""	196	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	534	Pacific	-	Totals	-	-	-	33	29	95	222	95	209	2	24	""	""	""	1762:58	20	1.021	63	0.759	7	""	""	1	""	107	""	""
2018	12621	1	534	Pacific	-	Opponent Totals	-	-	-	20	16	56	222	84	200	""	32	""	""	""	1762:58	33	1.685	62	0.653	5	""	""	""	2	63	2	""
2018	12621	1	540	Penn	-	TEAM	-	-	-	""	""	0	""	""	166	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	540	Penn	-	Totals	-	-	-	18	15	51	154	63	166	2	12	""	""	""	1562:30	31	1.786	51	0.622	2	""	""	""	3	68	3	""
2018	12621	1	540	Penn	-	Opponent Totals	-	-	-	31	29	91	187	82	222	""	19	""	""	""	1562:30	18	1.037	45	0.714	7	""	""	""	1	90	1	""
2018	12621	1	539	Penn St.	-	TEAM	-	-	-	""	""	0	""	""	213	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	539	Penn St.	-	Totals	-	-	-	18	13	49	177	68	233	4	37	""	""	""	1626:47	24	1.328	89	0.788	2	""	""	""	2	63	2	""
2018	12621	1	539	Penn St.	-	Opponent Totals	-	-	-	24	23	71	285	113	219	""	20	""	""	""	1626:47	18	0.996	50	0.735	8	""	""	""	""	99	1	""
2018	12621	1	545	Pittsburgh	-	TEAM	-	-	-	""	""	0	""	""	213	""	1	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	545	Pittsburgh	-	Totals	-	-	-	21	24	66	205	84	225	2	31	""	""	""	1645:05	28	1.532	75	0.728	5	""	""	""	1	75	2	""
2018	12621	1	545	Pittsburgh	-	Opponent Totals	-	-	-	28	23	79	235	103	208	4	38	""	""	""	1645:05	21	1.149	63	0.750	8	""	""	""	""	102	""	""
2018	12621	1	551	Portland	-	TEAM	-	-	-	""	""	0	""	""	224	""	1	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	551	Portland	-	Totals	-	-	-	35	38	108	201	91	233	2	31	""	""	""	1587:48	21	1.190	51	0.708	6	""	""	""	2	75	3	""
2018	12621	1	551	Portland	-	Opponent Totals	-	-	-	21	24	66	211	72	268	""	49	""	""	""	1587:48	35	1.984	56	0.615	1	""	""	""	1	92	1	""
2018	12621	1	1320	Presbyterian	-	TEAM	-	-	-	""	""	0	""	""	208	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	1320	Presbyterian	-	Totals	-	-	-	23	19	65	218	87	222	1	28	""	""	""	1904:59	22	1.039	86	0.796	6	""	""	""	2	89	2	""
2018	12621	1	1320	Presbyterian	-	Opponent Totals	-	-	-	22	15	59	269	108	261	1	36	""	""	""	1904:59	23	1.087	64	0.736	6	""	""	""	3	124	3	""
2018	12621	1	554	Princeton	-	TEAM	-	-	-	""	""	0	""	""	227	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	554	Princeton	-	Totals	-	-	-	17	16	50	236	97	227	1	32	""	""	""	1655:08	16	0.870	68	0.810	5	""	""	""	""	66	""	""
2018	12621	1	554	Princeton	-	Opponent Totals	-	-	-	16	23	55	220	84	231	3	28	""	""	""	1655:08	17	0.924	80	0.825	6	""	""	""	""	97	""	""
2018	12621	1	556	Providence	-	TEAM	-	-	-	""	""	0	""	""	215	""	1	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	556	Providence	-	Totals	-	-	-	20	18	58	229	97	216	2	25	""	""	""	1757:53	27	1.382	70	0.722	5	""	""	1	3	105	4	""
2018	12621	1	556	Providence	-	Opponent Totals	-	-	-	27	27	81	226	97	217	""	30	""	""	""	1757:53	20	1.024	77	0.794	7	""	""	""	2	96	2	""
2018	12621	1	562	Quinnipiac	-	TEAM	-	-	-	""	""	0	""	""	216	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	562	Quinnipiac	-	Totals	-	-	-	18	19	55	244	97	216	""	25	""	""	""	1768:08	18	0.916	44	0.710	7	""	""	1	""	75	1	""
2018	12621	1	562	Quinnipiac	-	Opponent Totals	-	-	-	18	20	56	182	62	243	3	28	""	""	""	1768:08	18	0.916	79	0.814	10	""	""	""	""	96	""	""
2018	12621	1	563	Radford	-	TEAM	-	-	-	""	""	0	""	""	233	""	""	""	4	""	""	0	""	4	1.000	""	""	""	""	""	""	""	""
2018	12621	1	563	Radford	-	Totals	-	-	-	38	37	113	292	119	242	1	27	""	""	""	1718:14	19	0.995	67	0.779	6	""	""	""	2	116	3	""
2018	12621	1	563	Radford	-	Opponent Totals	-	-	-	19	14	52	193	86	247	""	31	""	""	""	1718:14	38	1.990	81	0.681	3	""	""	""	3	80	4	""
2018	12621	1	572	Rhode Island	-	TEAM	-	-	-	""	""	0	""	""	254	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	572	Rhode Island	-	Totals	-	-	-	28	33	89	244	121	254	1	37	""	""	""	1807:45	21	1.045	90	0.811	8	""	""	""	1	97	2	""
2018	12621	1	572	Rhode Island	-	Opponent Totals	-	-	-	21	24	66	251	111	210	""	19	""	""	""	1807:45	28	1.394	93	0.769	5	""	""	1	""	89	""	""
2018	12621	1	576	Rider	-	TEAM	-	-	-	""	""	0	""	""	240	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	576	Rider	-	Totals	-	-	-	30	30	90	262	115	259	1	35	""	""	""	1812:41	20	0.993	68	0.773	5	""	""	""	""	95	""	""
2018	12621	1	576	Rider	-	Opponent Totals	-	-	-	20	17	57	186	88	227	1	29	""	""	""	1812:41	30	1.490	85	0.739	4	""	""	""	3	75	4	""
2018	12621	1	579	Robert Morris	-	TEAM	-	-	-	""	""	0	""	""	218	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	579	Robert Morris	-	Totals	-	-	-	20	22	62	179	78	218	1	34	""	""	""	1693:31	33	1.754	98	0.748	3	""	""	""	1	69	1	""
2018	12621	1	579	Robert Morris	-	Opponent Totals	-	-	-	33	31	97	275	131	233	""	28	""	""	""	1693:31	20	1.063	58	0.744	2	""	""	""	""	124	2	""
2018	12621	1	587	Rutgers	-	TEAM	-	-	-	3	""	6	""	3	214	""	""	""	4	""	""	0	""	6	1.000	""	""	""	""	""	""	""	""
2018	12621	1	587	Rutgers	-	Totals	-	-	-	23	13	59	205	91	214	1	37	""	""	""	1556:36	49	2.833	103	0.678	2	""	""	""	3	76	5	""
2018	12621	1	587	Rutgers	-	Opponent Totals	-	-	-	49	46	144	291	152	200	1	25	""	""	""	1556:36	23	1.330	68	0.747	6	""	""	""	5	97	6	""
2018	12621	1	660	SIUE	-	TEAM	-	-	-	""	""	0	""	""	194	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	660	SIUE	-	Totals	-	-	-	18	17	53	192	75	195	1	19	""	""	""	1693:01	19	1.010	56	0.747	7	""	""	""	""	68	""	""
2018	12621	1	660	SIUE	-	Opponent Totals	-	-	-	19	15	53	198	75	166	2	25	""	""	""	1693:01	18	0.957	57	0.760	5	""	""	""	1	90	1	""
2018	12621	1	663	SMU	-	TEAM	-	-	-	1	""	2	""	1	183	1	""	""	4	""	""	0	""	2	1.000	""	""	""	""	""	""	""	1
2018	12621	1	663	SMU	-	Totals	-	-	-	41	42	124	282	129	183	1	19	""	""	""	1963:33	13	0.596	70	0.843	12	""	""	""	2	97	2	""
2018	12621	1	663	SMU	-	Opponent Totals	-	-	-	13	8	34	204	83	249	2	27	""	""	""	1963:33	41	1.879	88	0.682	3	""	""	1	3	73	3	""
2018	12621	1	102	Sacramento St.	-	TEAM	-	-	-	""	""	0	""	""	209	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	102	Sacramento St.	-	Totals	-	-	-	28	25	81	200	100	217	2	31	""	""	""	1793:18	31	1.556	65	0.677	3	""	""	""	2	75	2	""
2018	12621	1	102	Sacramento St.	-	Opponent Totals	-	-	-	31	33	95	222	96	239	5	37	""	""	""	1793:18	28	1.405	72	0.720	7	""	""	""	2	115	2	""
2018	12621	1	590	Sacred Heart	-	TEAM	-	-	-	""	""	0	""	""	172	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	590	Sacred Heart	-	Totals	-	-	-	9	6	24	205	65	184	1	17	""	""	""	1708:25	32	1.686	82	0.719	2	""	""	1	""	67	""	""
2018	12621	1	590	Sacred Heart	-	Opponent Totals	-	-	-	32	32	96	273	114	212	3	19	""	""	""	1708:25	9	0.474	56	0.862	11	""	""	""	3	90	3	""
2018	12621	1	600	Saint Francis (PA)	-	TEAM	-	-	-	1	""	2	""	1	247	1	2	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	600	Saint Francis (PA)	-	Totals	-	-	-	38	29	105	273	129	264	2	33	""	""	""	1679:16	25	1.340	56	0.691	5	""	""	""	3	95	5	""
2018	12621	1	600	Saint Francis (PA)	-	Opponent Totals	-	-	-	25	24	74	172	81	274	1	39	""	""	""	1679:16	38	2.037	91	0.705	4	""	""	1	1	52	1	""
2018	12621	1	606	Saint Joseph's	-	TEAM	-	-	-	1	""	2	""	1	225	1	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	606	Saint Joseph's	-	Totals	-	-	-	17	9	43	212	80	225	5	20	""	""	""	1709:27	32	1.685	94	0.746	2	""	""	""	2	73	3	""
2018	12621	1	606	Saint Joseph's	-	Opponent Totals	-	-	-	32	28	92	273	126	224	1	22	""	""	""	1709:27	17	0.895	63	0.787	8	""	""	""	2	102	2	""
2018	12621	1	609	Saint Louis	-	TEAM	-	-	-	1	""	2	""	1	217	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	1
2018	12621	1	609	Saint Louis	-	Totals	-	-	-	19	15	53	192	81	217	2	33	""	""	""	1565:13	28	1.610	55	0.663	5	""	""	""	4	81	4	""
2018	12621	1	609	Saint Louis	-	Opponent Totals	-	-	-	28	24	80	219	83	192	1	23	""	""	""	1565:13	19	1.093	62	0.765	6	""	""	""	1	78	2	""
2018	12621	1	610	Saint Mary's (CA)	-	TEAM	-	-	-	""	""	0	""	""	131	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	610	Saint Mary's (CA)	-	Totals	-	-	-	24	24	72	248	89	239	2	30	""	""	""	1643:05	23	1.260	52	0.693	6	""	""	""	1	92	2	""
2018	12621	1	610	Saint Mary's (CA)	-	Opponent Totals	-	-	-	23	15	61	169	75	205	2	26	""	""	""	1643:05	24	1.315	65	0.730	5	""	""	""	4	87	4	""
2018	12621	1	617	Saint Peter's	-	TEAM	-	-	-	""	""	0	""	""	123	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	617	Saint Peter's	-	Totals	-	-	-	19	14	52	211	98	191	1	21	""	""	""	1494:12	33	1.988	72	0.686	2	""	""	""	2	64	3	""
2018	12621	1	617	Saint Peter's	-	Opponent Totals	-	-	-	33	26	92	248	105	190	1	26	""	""	""	1494:12	19	1.144	79	0.806	5	""	""	""	2	89	2	""
2018	12621	1	627	San Diego	-	TEAM	-	-	-	2	""	4	""	2	159	""	2	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	627	San Diego	-	Totals	-	-	-	22	19	63	199	94	171	1	28	""	""	""	1618:05	18	1.001	64	0.780	5	""	""	1	1	89	1	""
2018	12621	1	627	San Diego	-	Opponent Totals	-	-	-	18	18	54	208	82	136	2	14	""	""	""	1618:05	22	1.224	72	0.766	4	""	""	2	1	96	1	""
2018	12621	1	626	San Diego St.	-	TEAM	-	-	-	""	""	0	""	""	230	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	626	San Diego St.	-	Totals	-	-	-	19	22	60	173	73	230	1	29	""	""	""	1732:02	30	1.559	72	0.706	4	""	""	1	""	89	1	""
2018	12621	1	626	San Diego St.	-	Opponent Totals	-	-	-	30	31	91	267	102	209	3	35	""	""	""	1732:02	19	0.987	54	0.740	10	""	""	""	""	87	""	""
2018	12621	1	629	San Francisco	-	TEAM	-	-	-	1	""	2	""	1	247	""	1	""	2	""	""	0	""	4	1.000	""	""	""	""	""	""	""	1
2018	12621	1	629	San Francisco	-	Totals	-	-	-	39	38	116	225	107	247	1	40	""	""	""	1713:12	39	2.049	71	0.645	2	""	""	2	2	90	3	""
2018	12621	1	629	San Francisco	-	Opponent Totals	-	-	-	39	30	108	237	110	220	1	22	""	""	""	1713:12	39	2.049	68	0.636	2	""	""	""	5	86	6	""
2018	12621	1	630	San Jose St.	-	TEAM	-	-	-	1	""	2	""	1	253	""	1	""	2	""	""	0	""	2	1.000	""	""	""	1	""	""	""	""
2018	12621	1	630	San Jose St.	-	Totals	-	-	-	25	22	72	202	82	253	2	39	""	""	""	1926:28	35	1.635	44	0.557	7	""	""	1	3	69	3	""
2018	12621	1	630	San Jose St.	-	Opponent Totals	-	-	-	35	27	97	210	79	266	1	34	""	""	""	1926:28	25	1.168	57	0.695	6	""	""	""	2	89	3	""
2018	12621	1	631	Santa Clara	-	TEAM	-	-	-	1	""	2	""	1	238	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	631	Santa Clara	-	Totals	-	-	-	23	14	60	204	87	238	""	33	""	""	""	1561:37	42	2.421	61	0.592	2	""	""	""	4	62	4	""
2018	12621	1	631	Santa Clara	-	Opponent Totals	-	-	-	42	35	119	242	103	163	2	26	""	""	""	1561:37	23	1.326	64	0.736	7	""	""	""	1	101	3	""
2018	12621	1	1356	Seattle U	-	TEAM	-	-	-	""	""	0	""	""	230	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	1356	Seattle U	-	Totals	-	-	-	39	33	111	427	181	240	2	32	""	""	""	2173:40	22	0.911	42	0.656	10	""	""	""	2	154	3	""
2018	12621	1	1356	Seattle U	-	Opponent Totals	-	-	-	22	16	60	164	64	280	4	44	""	""	""	2173:40	39	1.615	142	0.785	3	""	""	3	3	80	3	""
2018	12621	1	635	Seton Hall	-	TEAM	-	-	-	""	""	0	""	""	106	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	635	Seton Hall	-	Totals	-	-	-	23	23	69	202	94	219	4	30	""	""	""	1567:42	30	1.722	64	0.681	3	""	""	""	2	78	2	""
2018	12621	1	635	Seton Hall	-	Opponent Totals	-	-	-	30	25	85	212	94	241	2	30	""	""	""	1567:42	23	1.320	71	0.755	5	""	""	""	2	91	3	""
2018	12621	1	639	Siena	-	TEAM	-	-	-	""	""	0	""	""	219	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	639	Siena	-	Totals	-	-	-	18	19	55	196	83	219	3	27	""	""	""	1798:35	24	1.201	93	0.795	4	""	""	""	2	92	2	""
2018	12621	1	639	Siena	-	Opponent Totals	-	-	-	24	23	71	298	117	230	""	23	""	""	""	1798:35	18	0.901	65	0.783	6	""	""	""	2	116	3	""
2018	12621	1	648	South Carolina	-	TEAM	-	-	-	""	""	0	""	""	207	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	1	648	South Carolina	-	Totals	-	-	-	21	24	66	156	62	207	1	25	""	""	""	1587:43	30	1.701	86	0.741	3	""	""	""	2	75	2	""
2018	12621	1	648	South Carolina	-	Opponent Totals	-	-	-	30	20	80	252	116	214	""	19	""	""	""	1587:43	21	1.190	41	0.661	3	""	""	""	4	89	4	""
2018	12621	1	651	South Fla.	-	TEAM	-	-	-	""	""	0	""	""	211	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	651	South Fla.	-	Totals	-	-	-	26	23	75	239	98	211	""	31	""	""	""	1538:29	23	1.345	67	0.744	3	""	""	""	3	88	3	""
2018	12621	1	651	South Fla.	-	Opponent Totals	-	-	-	23	17	63	205	90	203	3	23	""	""	""	1538:29	26	1.521	72	0.735	5	""	""	""	5	70	5	""
2018	12621	1	596	St. Bonaventure	-	TEAM	-	-	-	""	""	0	""	""	186	1	""	""	1	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	1	596	St. Bonaventure	-	Totals	-	-	-	21	21	63	214	93	199	4	25	""	""	""	1812:07	32	1.589	90	0.738	5	""	""	""	""	70	1	""
2018	12621	1	596	St. Bonaventure	-	Opponent Totals	-	-	-	32	28	92	296	122	225	""	31	""	""	""	1812:07	21	1.043	72	0.774	3	""	""	""	1	124	1	""
2018	12621	1	599	St. Francis Brooklyn	-	TEAM	-	-	-	""	""	0	""	""	258	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	599	St. Francis Brooklyn	-	Totals	-	-	-	34	33	101	247	121	258	2	23	""	""	""	1858:40	19	0.920	55	0.743	8	""	""	""	""	91	1	""
2018	12621	1	599	St. Francis Brooklyn	-	Opponent Totals	-	-	-	19	21	59	165	74	217	2	29	""	""	""	1858:40	34	1.646	87	0.719	3	""	""	""	""	76	""	""
2018	12621	1	603	St. John's (NY)	-	TEAM	-	-	-	""	""	0	""	""	240	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	603	St. John's (NY)	-	Totals	-	-	-	22	23	67	229	87	272	1	39	""	""	""	1786:23	14	0.705	71	0.835	8	""	""	""	3	97	3	""
2018	12621	1	603	St. John's (NY)	-	Opponent Totals	-	-	-	14	16	44	225	85	277	3	50	""	""	""	1786:23	22	1.108	65	0.747	7	""	""	""	3	116	3	""
2018	12621	1	674	Stanford	-	TEAM	-	-	-	""	""	0	""	""	247	""	1	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	674	Stanford	-	Totals	-	-	-	48	59	155	385	161	247	""	19	""	""	""	2122:03	9	0.382	74	0.892	16	""	""	""	5	128	6	""
2018	12621	1	674	Stanford	-	Opponent Totals	-	-	-	9	7	25	223	83	239	1	40	""	""	""	2122:03	48	2.036	111	0.698	3	""	""	3	3	78	4	""
2018	12621	1	678	Stetson	-	TEAM	-	-	-	""	""	0	""	""	194	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	1	678	Stetson	-	Totals	-	-	-	18	12	48	198	82	204	2	34	""	""	""	1518:44	22	1.304	55	0.714	5	""	""	""	4	80	5	""
2018	12621	1	678	Stetson	-	Opponent Totals	-	-	-	22	22	66	212	77	194	1	25	""	""	""	1518:44	18	1.067	64	0.780	4	""	""	""	2	94	2	""
2018	12621	1	683	Stony Brook	-	TEAM	-	-	-	""	""	0	""	""	222	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	683	Stony Brook	-	Totals	-	-	-	20	15	55	236	96	222	""	29	""	""	""	1727:27	18	0.938	85	0.825	6	""	""	""	5	92	5	""
2018	12621	1	683	Stony Brook	-	Opponent Totals	-	-	-	18	21	57	244	103	198	1	17	""	""	""	1727:27	20	1.042	76	0.792	6	""	""	""	""	85	""	""
2018	12621	1	688	Syracuse	-	TEAM	-	-	-	""	""	0	""	""	264	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	1	688	Syracuse	-	Totals	-	-	-	25	19	69	176	86	276	3	37	""	""	""	1717:34	25	1.310	61	0.709	2	""	""	1	3	102	3	""
